"date","web_traffic","marketing_spend","avg_price","discount_rate","effective_price","operational_cost","num_transactions","engagement_score","conversion_index","noise_feature","sales","profit","customer_segment","region","churn"
2013-01-20,4574.48773304486,3925.73576891901,13.964695208706,26.47731252093,18.6752199646106,54680.9362415747,5870.8005912602,35.9667655825579,116.495939687436,-0.562961064942472,4928.79666520876,1848.41815289391,"Medium","East","No"
2013-01-21,4038.95866461184,4328.8932620742,36.4730711141601,28.8989073685872,36.3908724066465,81408.5165393669,566.005871631205,34.3320957705239,93.2807905448692,0.820619249778071,1629.65786714711,584.126908403721,"Medium","West","No"
2013-01-22,4803.82257680753,3871.86815069298,10.1963721611537,40.4664382960263,17.2229433177525,80817.6046966605,849.245079234242,40.1793002107506,124.037854889224,1.49205827586427,3945.04299234373,1454.46460882132,"High","West","No"
2013-01-23,4076.59599652348,3903.10597902164,56.4226691797376,38.6523747477335,51.0456162351311,70067.6891845687,414.893237501383,38.2452225504039,104.41816944593,-0.031405512374052,2367.03515080579,883.343076099862,"Medium","West","No"
2013-01-24,4343.99789363797,3397.57990012789,78.9461267529987,30.1790677452962,67.6306164220964,77815.9381200983,800.631444714963,54.535133666093,127.818030509582,0.306244387046333,3830.05630069855,1421.03878044412,"Medium","West","No"
2013-01-25,4437.46465893567,3934.17061106444,57.2221341682598,35.3246496095879,54.3042142227513,68747.2504357639,671.006947569549,47.9180266424696,112.764225430505,-0.389519740274662,3108.80679608226,1130.63441536389,"Medium","West","No"
2013-01-26,3481.97602033183,3648.71912395257,13.5978495678864,27.1610915100006,11.9821874565661,79686.3022913506,827.139452472329,53.5739893746984,95.4039448537323,-0.0651271513996234,1659.08003996881,599.681599996828,"Low","West","Yes"
2013-01-27,5754.00834004507,5630.2182451379,77.1860707551241,28.112793741991,67.3767296457714,91803.2678445175,528.051597811282,50.5037692492045,102.180524525278,0.435218758438167,2996.6251601115,1103.63132280326,"Medium","East","No"
2013-01-28,5138.03580605286,4307.03474713866,12.3984800418839,29.554028616377,15.7384603566426,45535.3969918082,651.522408984601,34.9604848299723,119.266350148765,-0.205382748684872,3858.6472165202,1428.64338408685,"Low","West","No"
2013-01-29,3975.67675668925,3214.79320526574,36.7445575469173,22.9135373392942,32.1755398068824,NA,918.073447048664,37.1473225910502,123.629739318412,1.10067302425901,3390.79714680152,NA,"High","West","No"
2013-01-30,6128.43342896293,5655.59050656813,72.6147234323435,29.9634162906283,62.9059755314086,76716.9514759173,510.958153381944,29.0964309149188,108.341472161489,-0.2886839233245,3709.21330124151,1321.94662044555,"Medium","East","No"
2013-01-31,5383.81779932913,4667.21938375892,40.0956407142803,31.1644553854413,39.2442196143623,NA,339.872388727963,43.1059524752297,115.329151368932,-0.586479969856401,3734.73132650862,1429.62139012269,"Low","West","No"
2013-02-01,4734.43566530696,4477.411846531,41.9878615648486,24.4055986169788,40.1318212985434,61970.6263796135,448.39198589325,43.2409644702016,105.716843996255,1.32204014769946,2767.76323779805,1043.40971695764,"Low","East","Yes"
2013-02-02,5805.61309494052,5045.98250217672,12.6160873984918,22.6490994618608,16.2604122652249,66405.572805883,234.48980897665,47.3891119972828,115.031369584432,0.163256933230713,3901.55255569268,1479.61740144776,"Low","East","No"
2013-02-03,5790.32013877974,4844.05762288639,NA,45.1759233791435,67.0125270124209,86698.1606181551,931.361850351095,32.2110977322193,119.50983021189,0.347559999690832,4452.87763746446,1650.71943352454,"Low","Central","No"
2013-02-04,5739.42297347374,5151.21850522679,73.366977844853,27.6173008359619,62.4754406842701,NA,987.993867695332,30.4577062727418,111.397118884831,0.986174214187522,3883.54010034283,1475.93512539482,"Low","Central","No"
2013-02-05,5619.77622869008,4802.93094055586,42.0528895501047,32.256565022263,40.7946579147255,44333.5091172086,633.037802763283,36.2850228110393,116.982868784534,0.580884288789715,4079.61972250406,1481.6146933906,"Medium","East","No"
2013-02-06,5498.52588818383,5384.63640732575,63.7293161940761,27.4129543571394,55.5023789326661,79827.0063269067,284.348551370203,40.6112515531551,102.096121466806,-0.243054547482895,2804.42540571787,1053.95336346823,"Medium","Central","No"
2013-02-07,4944.27946048095,4448.29542952813,25.4049638588913,37.7471251127518,26.7001659530337,70373.1721164432,455.016453750432,45.0968633305603,111.1249980765,-0.193235503042627,3232.04229444388,1173.00287303086,"Low","East","No"
2013-02-08,4724.63360263408,4335.31070325333,68.7637835065834,28.1201301681247,57.4453798987073,66637.1583543733,646.164512448013,38.8861644200924,108.955144729122,1.07869306403152,3051.68069435128,1132.38923779195,"Low","Central","Yes"
2013-02-09,4657.57609908886,4699.14741012949,53.1139476457611,32.3220924335246,48.2486598759134,71287.7070713635,796.926921419799,42.7741453531285,99.0942558322982,0.7075288830831,2381.62998491144,869.535193222775,"High","West","No"
2013-02-10,4374.76371897154,4582.12899417889,21.1143379053101,33.7463907630856,21.9276860599144,71169.5775393592,427.883585728705,48.6140363798961,95.4536458504223,0.265973852311096,1834.72629210295,667.555066192569,"Low","East","Yes"
2013-02-11,4812.87444978236,4411.95942845602,38.1782841146924,27.3170083310052,36.496102191945,80690.7057130394,668.657101877034,17.754860745253,109.062286381959,-0.0111931585347241,3075.06199408738,1107.89249432701,"Medium","West","No"
2013-02-12,3861.14328358856,3652.25268113547,75.5346408509649,26.830584256908,64.4748184346966,NA,950.658521614969,41.8461077881533,105.690561825263,-0.270640940138326,2538.66744261958,938.415373751639,"Medium","Central","No"
2013-02-13,6952.06036880466,6788.62484391121,25.4800019366667,35.3269862394434,28.4836067568147,65242.6358817207,417.690829001367,33.2486869143527,102.392407955192,1.13792277381138,3466.07256254923,1280.90322033101,"Low","West","No"
2013-02-14,6087.16579847449,5547.85386114254,27.0796527317725,36.6135422182893,30.6994705248825,36029.5119334007,908.873111754656,47.2522924363114,109.701317619872,0.556794945195753,3901.30966644167,1491.93031443408,"Low","East","No"
2013-02-15,3989.20227511699,3356.97833357547,21.4014039631002,31.0915031177658,25.0109085016994,68396.7984050804,844.377339631319,30.1654394465315,118.797737175076,0.583496728999141,3149.70964009629,1136.62365695359,"High","West","No"
2013-02-16,4637.40364823083,4564.67146622083,75.3979506879114,23.7120763827401,60.1555125676724,70650.8624106418,350.820147618651,33.7548386027674,101.571120097903,-1.04311802751951,2417.98211291676,911.612729495171,"Medium","East","No"
2013-02-17,4580.0101817391,3756.21900531103,44.3700859346427,34.1263235706928,41.8189554287956,69173.614937111,859.603225067258,37.5281517018413,121.898941085548,-0.808934952148123,3735.33567777529,1401.69403509304,"Low","Central","No"
2013-02-18,5701.96860650269,5172.23517923753,43.9088828675449,26.2640980076121,40.9310976541907,75420.562193118,279.60482314229,40.4711852025734,110.220556555928,0.172056921253308,3510.93324764123,1285.81487685064,"Medium","Central","No"
2013-02-19,4924.96784017535,4410.32388961429,23.6860737157986,29.1796968222908,24.4324769910313,60616.0269409811,691.515994258225,23.6953305193073,111.643759638016,0.0157135448582141,3304.15620071654,1233.58622184954,"Medium","Central","No"
2013-02-20,5227.98666259528,4652.92442867735,60.2835479914211,36.8168269716267,55.7990160995209,71958.7914589166,274.533860571682,53.3809229578794,112.335014087908,0.120192167261186,3413.42632464188,1261.89880699454,"Medium","West","No"
2013-02-21,4974.30792018617,3750.28066032655,64.3335595401004,21.7806694942271,54.4243471808123,68180.935601748,912.502938881516,48.8046323374712,132.602926056542,0.325145924036829,4558.12811434942,1739.13378352087,"Medium","East","No"
2013-02-22,4961.41658843782,4388.43318870059,49.1164798336104,33.7266797185236,42.1088418798782,92918.0438386953,886.664445884526,28.9135766904361,113.030917094481,1.08565591351318,3462.90927672318,1317.12894553639,"High","Central","No"
2013-02-23,6231.74205561301,6113.09657038176,42.1000533015467,31.4652238195477,40.1524086228319,66996.961815368,716.540523059666,39.6774576901775,101.92416792697,0.361935675183931,3200.32371421172,1210.95550466402,"High","Central","No"
2013-02-24,4796.80611290666,4272.40042736414,23.9832895086147,31.3509424266652,27.290644350424,55529.3795587129,231.795892678201,35.7587114415853,112.247990667829,1.2853608214095,3130.72446335784,NA,"Low","West","No"
2013-02-25,6364.82354398659,5669.92470490528,22.2052655066364,31.3111945137018,27.0609928456684,46659.644029775,486.717659421265,58.9685752815911,112.236079214402,-0.0146172468252938,4121.08806820695,1596.82240082755,"Low","Central","No"
2013-02-26,3606.1224761928,3117.79083327584,40.5286836833693,28.4883531151754,35.9597184132092,72547.6000254758,900.11117644608,59.6873990273482,115.625659717779,-0.156350690681743,2819.67628258008,1032.94471339731,"Medium","Central","No"
2013-02-27,5526.15237467246,4821.6383965884,27.2716740216129,30.762395830002,28.055645915137,70694.6835656255,417.505317181349,46.8129230114438,114.587740573329,-1.00699011019404,3761.47675074867,1441.27248482255,"Low","Central","No"
2013-02-28,5111.46881946015,4746.35782505564,30.8681696373969,28.3118592558578,27.6299111777515,78539.7785999608,496.585231460631,51.3536225980105,107.669760903271,0.134845106523982,3073.28049683687,1156.68997101198,"Medium","Central","No"
2013-03-01,5194.34741186958,4956.6338313463,17.2384159872308,31.2397750085235,21.6835619954664,NA,944.20057553798,42.1170847948698,104.774729005329,-1.02783258917307,3033.83951274796,1115.74594247777,"Medium","West","No"
2013-03-02,5341.67553448389,5348.95321675717,20.7575045246631,26.9146906564877,22.8659884635983,42523.5984738357,398.673869855702,29.9112556383691,99.8452756138625,1.76749981392151,2550.63640103473,972.567379080447,"Medium","West","No"
2013-03-03,4547.90889220163,3714.24879427322,60.4264422389679,31.5716836508217,52.1752462956601,67539.3169545918,223.801883123815,53.6145546129476,122.411960652861,-2.53547668475397,3576.0847407632,NA,"High","East","No"
2013-03-04,4700.11335469752,4442.71028552682,41.0487371031195,37.3718207232749,38.154433483171,92580.4778313894,642.569233290851,37.4585167491876,105.77002218182,-2.36555368470497,2802.74957729718,1074.59482106397,"Medium","Central","No"
2013-03-05,4083.28215520362,3710.64939479837,19.5604431745596,25.2848003988358,20.3133949897667,69323.797623592,289.348617382348,37.8133439584944,110.012604124896,-0.458358529979159,2612.61077480549,986.869982741014,"Low","Central","Yes"
2013-03-06,4035.38789617198,3798.14267004992,23.1245039170608,27.6280925664603,25.0172493217419,70141.0076590234,230.868321470916,21.5993624080009,106.218382583641,-0.150565585916874,2389.13404731904,834.614024212065,"High","West","No"
2013-03-07,5273.17577726383,4541.80653455484,60.3072004136629,27.1836081096892,47.0187210455623,85678.9412988264,796.198862418532,47.3198167714776,116.077489480422,-1.9032324164785,3860.12914139778,1478.21791682391,"Medium","West","No"
2013-03-08,5403.38880076648,4984.7711219886,44.4753173040226,35.8446555771859,44.2511736138653,62760.0133517359,353.809025138617,50.2744070831954,108.376190333649,-0.0469827887888508,3275.90793279213,1227.62828502747,"Low","West","No"
2013-03-09,5047.70380405745,4297.80336359154,73.6029764520936,28.3342782259741,62.8891594077247,88772.1340340273,836.367258429527,45.9325056574423,117.421137398577,-1.29002676144409,3819.78362226293,1415.81772692415,"Medium","West","No"
2013-03-10,5830.04072109176,5561.54844632078,50.1021201955155,34.9264848579878,45.9689170313864,74366.0198806827,622.24169485271,36.9442812576223,104.808808001446,-0.299215229704209,3285.00797686137,1182.86582145679,"Low","Central","No"
2013-03-11,6845.07621706443,6013.61317467998,64.8144240537658,29.726008336685,56.202950380886,60796.5671333742,362.83121779561,30.6036136786647,113.807422327349,0.164999271072389,4547.32859868249,1702.28307123514,"High","West","No"
2013-03-12,4558.07195054912,4212.49037807556,63.4463487286121,26.7896124700479,59.4599366160536,61857.3536052366,479.191961698234,31.457214331639,108.178055283253,1.62672397136422,2863.41413452779,1075.68262943404,"Medium","West","No"
2013-03-13,2921.74801192327,2049.83836789066,59.2254540137947,34.1669518695603,51.9584605042365,73109.3857348562,686.445424519479,44.5967423137336,142.466030364371,-0.388719113535599,3111.95755139252,1149.54655251331,"Medium","Central","No"
2013-03-14,5905.16467201603,5530.84155658267,23.8365874602459,26.7694643400993,20.8713638255475,64712.758286577,703.427241742611,49.6015570205581,106.748622707552,-1.4345602820986,3479.52939720897,1283.39363482072,"Low","Central","No"
2013-03-15,4361.71931367585,4345.09863789226,25.5140109662898,27.6157053044445,23.3023546257346,64587.6172431808,794.443619996309,35.6565809782187,100.359418344706,0.525209328245483,2332.90236888781,837.721947037401,"Low","West","Yes"
2013-03-16,4380.79224517938,4260.1777285975,62.4911054666154,27.6288908266394,53.7799246955867,63799.7414505459,883.296545594931,35.9159590850477,102.807076451637,0.492555223981478,2553.19393465789,940.746998874113,"Low","East","Yes"
2013-03-17,5923.01423272703,5765.27498880226,36.2118033575825,34.7798673060211,35.9919352863285,83019.6431488038,965.799937769771,54.118327282623,102.718206194279,0.403760116575181,3236.09859318011,1190.53669735932,"Medium","East","No"
2013-03-18,4743.70429365409,3957.42511062332,NA,40.5603170778445,42.0781327560817,64418.951443172,895.154711417854,43.2290234098143,119.838172027641,0.0116931413506519,3777.50342530551,1420.49105582547,"Medium","Central","No"
2013-03-19,3901.35405897092,3538.45531828123,76.0826375382021,23.2646156107797,64.0275441090546,66569.5506362388,639.239850826561,28.8361047443047,110.224701490664,0.328775838596413,2667.34268401307,1015.00982049078,"Medium","Central","No"
2013-03-20,5163.17313177424,4729.20898482677,35.1556773320772,25.6853246842815,31.6787945773991,46578.2749460428,510.427889041603,40.0389009024854,109.153171632296,-0.782421705406057,3216.99342964312,1201.14978374059,"High","Central","No"
2013-03-21,4874.99777380486,4701.05664650902,66.0245554242283,24.8164791583705,55.611599638677,62983.8119784944,278.165943920612,35.7004104469058,103.677989022617,-0.660076875247765,2641.31083057873,946.284057834163,"High","Central","No"
2013-03-22,5005.1877673099,4554.43818296354,70.7727916166186,23.6090221514003,60.2697758660753,72500.3042897942,819.06580645591,40.1453015010549,109.872806221547,-0.276499748381636,3319.07208187913,1270.29307047155,"Low","Central","No"
2013-03-23,5346.7523610137,4858.02849732806,49.3476275913417,30.9165906675823,45.2003603908434,84722.935823477,542.997853271663,32.2817557927826,110.037476914446,0.186134676445973,3393.68065170081,1274.05012797697,"Medium","Central","No"
2013-03-24,4666.40597138683,4796.53196870961,51.8342689773999,30.7399599139436,45.275870426688,81832.4129846837,644.816282205284,26.988394921964,97.2668030525276,-0.0324903994642216,2156.89174941651,722.782691012549,"Low","West","Yes"
2013-03-25,5579.93889366695,5460.82432058218,58.6639141710475,28.1341238156973,49.780794601324,84301.887568544,691.530503891408,39.0418628265893,102.162548008724,-0.733798233446741,2934.10691771934,1091.13536529759,"Low","East","Yes"
2013-03-26,4801.56209436312,3890.50373791254,25.0631162314676,27.4615007904324,28.9952511019228,NA,770.134184509516,41.4225533857845,123.38577623823,1.09691564348238,3900.91770340946,1465.8119410452,"Low","West","No"
2013-03-27,5298.60376752413,4759.33222822373,24.0116786933504,33.1488556886198,25.2048366652045,65897.5458346071,671.368112228811,43.8272469748846,111.307436403472,0.871211637310372,3488.06051111889,1331.24486776844,"Low","Central","No"
2013-03-28,5987.15511183441,5210.53524666831,17.1694377390668,19.7963328202334,21.6043099183739,NA,701.718176715076,42.1118251108496,114.88275198104,1.8355521614206,4081.48317280229,1509.18578097876,"Medium","Central","No"
2013-03-29,5391.66334175042,5851.80578439568,36.6670518810861,36.5397308495958,36.7712828831007,62637.1154067688,225.780845992267,44.3474590286585,92.1210021375607,0.72450523119228,1813.36630056741,679.432382825698,"High","East","No"
2013-03-30,4706.6615730219,4181.82828777625,54.3510731286369,30.5438980556308,49.1459518666633,64150.7418201197,417.236161790788,24.1870978775516,112.523423129189,1.16172651434509,3195.69216547643,1204.39262628214,"Low","East","No"
2013-03-31,6033.92685660598,5895.62464310925,33.5795829305425,34.2683109073782,35.4247593711273,77469.4687645417,770.841999910772,37.5737473852719,102.328488276037,1.59510445567048,3181.21212880659,1189.86559455526,"High","Central","No"
2013-04-01,5894.15347036591,5451.5025674504,25.6955288187601,29.5961575349387,26.7807002210066,78696.9859786969,880.12659996748,56.0427593508586,108.099966895055,-1.84974389823251,3635.09774352308,1393.38055344239,"High","West","No"
2013-04-02,5493.55726355726,5086.72174551612,67.8404595097527,30.1333411357495,57.7577135219787,59336.8532869023,340.830337069929,50.833000110218,107.976763241795,-0.474249644706688,3306.94343669837,1205.44585480185,"Low","East","No"
2013-04-03,5214.8585616003,4946.24096138359,77.5291547598317,28.5679651725933,67.6767936074345,51471.8054547312,292.738014832139,29.3026999474206,105.409431283126,-1.15380573995406,2983.40948510274,1110.68901719437,"High","Central","No"
2013-04-04,4434.88453156457,4037.30071973869,24.4119789497927,27.1990958922579,22.5356213029832,NA,568.980610370636,42.092893077302,109.820561650781,0.900640172485874,2887.49730306004,1113.77846379961,"Low","Central","Yes"
2013-04-05,6224.58720367701,5976.50132620071,59.493637252599,35.0387296003379,56.8037508219721,70709.4898325323,409.805673360825,33.8973011298543,104.133598036913,-1.68953518408513,3354.89252552881,1247.65527100432,"High","East","No"
2013-04-06,4459.76637156759,4270.93219388731,18.1668370822445,30.4283503245575,23.7524894471839,50244.4250121265,413.300409726799,46.867209867741,104.396937244206,-1.34911706078553,2537.86896529884,997.56516701839,"Medium","East","No"
2013-04-07,6968.59969371492,5905.58293450547,10.2172231930308,23.9089504279439,15.9537133854592,70161.1047344101,672.002359293401,31.185358224352,117.980222592072,-0.178008663246445,4988.96438667521,1859.82731562975,"Low","East","No"
2013-04-08,6379.34956356667,5702.31790470613,29.7657663491555,32.0611355426819,32.6076969880574,83252.8696776684,694.637270085514,48.4497659928617,111.85330486843,0.0782979159248947,4166.15315680587,1563.25889372607,"Medium","Central","No"
2013-04-09,4787.86967680957,4247.83416567163,20.7282284926623,25.525733225286,28.1324451167375,80290.7312359982,909.87438634038,39.9640184715426,112.686668627669,0.757012283641772,3360.32691590818,1252.00112087897,"Low","West","No"
2013-04-10,4076.2211897239,3598.29219664586,47.1728044189513,19.2032039844883,38.752693101025,70037.1852538183,523.532869108021,28.468383463739,113.250632819488,-0.29091472002492,2905.45377773666,1103.6969703878,"High","East","No"
2013-04-11,4360.63409267063,4331.36883082293,17.4495206773281,29.4011362417722,23.6849621832245,40788.0463065487,607.605387084186,32.638232560318,100.652420487531,1.1966888325179,2295.97067013479,875.466063230956,"High","West","No"
2013-04-12,5231.19533824088,5258.80782149391,42.3488338594325,29.5020478418048,39.4839372949317,88471.6857221279,3280.87055012584,37.2698747591854,99.456016565166,-2.54744754249103,3363.71934856673,1222.43516615981,"Low","East","No"
2013-04-13,4777.97730938386,4119.19883984704,20.8263333514333,32.2770831386631,21.957963117658,83268.5615401389,504.47677988559,33.96492458192,115.964726342218,0.968993751340284,3428.81664484878,1302.76104176582,"Low","East","No"
2013-04-14,4687.21166054204,4474.66536740945,29.8328437935561,36.8499498442567,30.46163660267,62273.6285233391,660.932115837932,52.3734289117895,104.726588691662,-0.596613342964836,2740.77667704626,1025.1361364975,"Medium","West","No"
2013-04-15,4143.54328946149,3461.12944849562,13.4770600381307,34.5567394847393,15.4418292549687,89294.1878590093,257.189318537712,45.5215600613956,119.681928451923,-0.993963185937811,3096.06694813514,1155.73016321024,"High","Central","No"
2013-04-16,4959.47504767197,4395.59293085193,30.9801420336589,26.1618857520773,31.9303249528382,75971.9902268544,675.736552476883,34.987001512411,112.802688938295,-1.56597114820773,3383.52183200572,1236.56678427887,"Medium","West","No"
2013-04-17,4293.58597748863,4039.63876237798,58.9202544605359,32.8284643659806,54.8977565218208,73100.6760171506,749.290724284947,44.9236916998741,106.260079902856,1.53670352340751,2672.68888487906,NA,"Low","Central","Yes"
2013-04-18,3498.85225707068,3162.26723977067,26.0104435007088,30.3813180502183,29.3685621418618,68891.7246537584,709.174584597349,35.2890404660954,110.608810190957,-0.575022870148041,2449.55579996168,895.57230099114,"High","Central","No"
2013-04-19,4657.79613174101,4081.0373802649,55.2825588616543,32.4990434427263,53.5258073795856,86644.4882393194,716.291716508567,37.3332693017339,114.104690815907,0.275395179416352,3330.81404198004,1235.78012554879,"Low","Central","No"
2013-04-20,5827.09694815469,4983.69462978128,64.2030130769126,28.0494002230023,54.9364101835027,66959.6568680059,793.187124654651,35.7343979523815,116.899777838756,0.655342717984464,4246.34374059722,1557.0127680639,"Medium","Central","No"
2013-04-21,4482.18773365245,4030.08275395421,56.5284723043442,26.6341326878968,50.7505638579332,76980.0638533044,394.959655217826,21.9286547296671,111.190665318288,-0.0168678339105344,2959.84236456704,1063.64734171447,"Low","Central","Yes"
2013-04-22,5547.16789000253,5119.14387253308,42.4273599358276,35.1358385786011,40.6472287946394,62256.3088361112,483.773162029684,35.4678220572479,108.340078484127,0.0101738800646306,3355.32592013391,1282.54284554747,"Low","East","No"
2013-04-23,3543.90556253975,3429.06326127607,70.8559597306885,30.5543075610483,60.1052895138056,80129.7061822192,225.500056892633,32.2644199777255,103.318956316314,0.907404624987226,1997.45788630452,728.388940274726,"Medium","West","No"
2013-04-24,4949.99423102791,4291.24964553692,64.4308728468604,33.3775407553937,55.7069905742664,69815.1328060214,919.994484260678,45.1249747642858,115.32400582,-0.189980519808536,3648.65504941362,1375.86745811067,"Medium","East","No"
2013-04-25,5467.46648354912,5206.09595370246,44.012967874296,26.790753151646,37.2637499460934,64503.0792330681,396.018789894879,52.0732988387227,105.00030212928,1.06295147157181,3025.04793938467,1133.13390496664,"High","Central","No"
2013-04-26,5271.03802595004,4500.20311261257,24.2111804080196,16.1609521454462,23.0494623573308,44203.5623476063,284.09266602248,40.7446092201615,117.102869923385,-0.555430320544516,3722.84858356138,1347.06539678502,"Low","East","No"
2013-04-27,5095.10857473405,4523.66628213136,74.7398353391327,27.6585204352962,60.8684320102146,46300.3690513303,210.203997790813,36.2697482513767,112.607389297537,-0.840788337951637,3388.27365967688,NA,"Medium","Central","No"
2013-04-28,4423.36459252516,4204.60857608372,72.2142161405645,30.7176260632292,62.827479622901,65539.0313289865,569.049302302301,26.7848581490774,105.177752815128,-2.2603046096395,2649.23200416522,993.16863295942,"Medium","Central","No"
2013-04-29,4235.26608856978,3688.69015922864,19.0767645905726,40.0474602833473,24.168139447201,54047.6024955187,909.775375761092,45.5555775613549,114.786497125688,0.136901780340411,3143.34729811517,1206.39947785528,"Medium","Central","No"
2013-04-30,4078.28408845558,3518.14252868953,36.8510243808851,29.8450018261244,37.4032233571206,82656.9739398138,719.347931817174,32.7792453039446,115.888573855923,1.54686046296924,3052.69558792789,1131.16076257232,"Medium","Central","No"
2013-05-01,5105.88193739011,4683.21158442274,27.2580375266261,18.6041599571443,25.9689083591914,74661.7156190022,234.80845503509,49.3844954738186,109.001949322051,0.815443262902364,3098.98521436997,1156.31834898449,"Low","Central","Yes"
2013-05-02,4147.27284723368,3826.12138913252,50.3413391695358,27.59370455847,42.5035692722242,60597.870696532,786.095781065524,50.4938482172893,108.365333250475,-0.378513827356504,2733.73637770389,1014.03842676707,"Low","West","Yes"
2013-05-03,4558.4983006694,4474.16302423711,25.2814314328134,25.0559612526842,25.3436705242359,63690.590994044,457.988008111715,51.1058948951068,101.862172975173,2.38603015022605,2410.48623201856,940.65047041007,"Low","West","Yes"
2013-05-04,4769.51702702158,4317.93985878314,48.1750015285797,32.5164618745976,40.3679124978783,73405.2672300701,780.805601552129,41.1885466789434,110.432587231381,-1.46705871710548,3190.75152955859,1196.8566959676,"Low","Central","No"
2013-05-05,6659.47580470899,5616.48131543234,34.6928107459098,28.7235269206554,30.5395677538007,63954.9838182844,934.197032637894,51.6325664421679,118.549140277763,0.219773320597088,4940.9802425388,1895.7587706566,"High","West","No"
